index,restaurant,category,name,price
472,Coffee world,Sandwiches,BBQ Chicken Sandwich,170
473,Coffee world,Sandwiches,Egg & Chicken Tikka Club Sandwich,210
474,Coffee world,Wraps,Tandoori Paneer Wrap,150
475,Coffee world,Wraps,Cheese & Mushroom Wrap,150
476,Coffee world,Wraps,Chicken Tikka Wrap,160
477,Coffee world,Wraps,Grilled Chicken Wrap,160
478,Coffee world,American Delicacy,Veg Burger,110
479,Coffee world,American Delicacy,Coffee World Jumbo Burger Veg,170
480,Coffee world,American Delicacy,Chicken Burger,120
481,Coffee world,American Delicacy,Coffee World Jumbo Burger Chicken,190
482,Coffee world,Starters,Garlic Bread Supreme (Veg),90
483,Coffee world,Starters,Belgian French Fries,150
484,Coffee world,Starters,Cheese Roll,200
485,Coffee world,Starters,Garlic Bread Supreme (Chicken),120
486,Coffee world,Starters,Chicken Strips,190
487,Coffee world,Starters,Cheese Chicken Nuggets,200
488,Coffee world,Starters,Fish Fingers,170
489,Coffee world,Main Course,Dark Temptation,250
490,Coffee world,Main Course,Veg Risotto,220
491,Coffee world,Main Course,Veg Au-Gratin,220
492,Coffee world,Main Course,Chicken Ala - Kiev,210
493,Coffee world,Main Course,Chicken Breast Steak,210
494,Coffee world,Main Course,Grilled Fish,240
495,Coffee world,Main Course,Fish Steak in Lemon Butter Sauce,260
496,Coffee world,Main Course,Fish & Chips (2 Pcs),270
497,Coffee world,Pizzas,Margherita Pizza,150
498,Coffee world,Pizzas,Nepolitan Pizza,180
499,Coffee world,Pizzas,Grilled Chicken Pizza,200
500,Coffee world,Pizzas,Chicken Mexicana Pizza,220
501,Coffee world,Pastas,Veg Pasta,180
502,Coffee world,Pastas,Chicken Pasta,190
503,Coffee world,Desserts,Butter Scotch Sundae,150
504,Coffee world,Desserts,Strawberry Sundae,150
505,Coffee world,Desserts,Chocolate Sundae,150
506,Coffee world,Desserts,Fruit Sensation,150
507,Coffee world,Desserts,Sizzling Brownie,250
508,Coffee world,Desserts,Brownie Madness,190
509,Coffee world,Desserts,Molten Lava Cake,90
510,Coffee world,Desserts,Original Waffle,150
511,Coffee world,Desserts,Brownie,90
512,Table No. 13,Recommended,Butter Chaat Masala Fries,73
513,Table No. 13,Recommended,Schezwan Wedges,83
514,Table No. 13,Recommended,Mexican Wedges,83
515,Table No. 13,Recommended,Veg Cheese Grill Sandwich,103
516,Table No. 13,Recommended,Special Garlic Bread,103
517,Table No. 13,Recommended,Popoyees Crep,143
518,Table No. 13,French Fries,Butter Chaat Masala Fries,73
519,Table No. 13,French Fries,Salsa Fries,83
520,Table No. 13,French Fries,Tandoori Fries,83
521,Table No. 13,French Fries,Schzewan Fries,83
522,Table No. 13,French Fries,Barbeque Cheese Fries,83
523,Table No. 13,French Fries,Italian Fries,83
524,Table No. 13,Wedges,BBQ Wedges,83
525,Table No. 13,Wedges,Schezwan Wedges,83
526,Table No. 13,Wedges,Mexican Wedges,83
527,Table No. 13,Wedges,Italian Wedges,83
528,Table No. 13,Wedges,Tandoori Wedges,83
529,Table No. 13,Frankies,Spicy Cheese Paneer Franky,83
530,Table No. 13,Frankies,Noodles Franky,73
531,Table No. 13,Frankies,Mexican Franky,83
532,Table No. 13,Frankies,American Corn Franky,83
533,Table No. 13,Frankies,Chatpata Potato and Peas Peri Peri Frankie,73
534,Table No. 13,Frankies,Crispy Baby corn Frankie,83
535,Table No. 13,Burgers,Veg Cheese Burger,83
536,Table No. 13,Burgers,Veg Paneer Cheese Burger,103
537,Table No. 13,Burgers,Veg Mexican Cheese Burger,103
538,Table No. 13,Burgers,Veg Schezwan Cheese Burger,93
539,Table No. 13,Burgers,Veg Sphagetti Cheese Burger,103
540,Table No. 13,Sandwiches,Veg Cheese Grill Sandwich,103
541,Table No. 13,Sandwiches,Paneer Cheese Grill Sandwich,113
542,Table No. 13,Sandwiches,Cheese Chilli Grill Sandwich,93
543,Table No. 13,Sandwiches,Cheese Maggi Sandwich,93
544,Table No. 13,Sandwiches,Cheese Pasta Grilled Sandwich,103
545,Table No. 13,Sandwiches,Corn Cheese Sandwich,103
546,Table No. 13,Pizzas,Mexican Cheese Pizza,93
547,Table No. 13,Pizzas,Corn and Broccoli Cheese Pizza,103
548,Table No. 13,Pizzas,Tandoori Paneer Pizza,103
549,Table No. 13,Pizzas,Veg Cheese Pizza,93
550,Table No. 13,Pizzas,Veg Sev Cheese Pizza,103
551,Table No. 13,Pastas,Pasta With Garlic Bread (2 Pcs),143
552,Table No. 13,Specials,Special Garlic Bread,103
553,Table No. 13,Specials,Nutella Crep Roll,103
554,Table No. 13,Specials,Popoyees Crep,143
555,Table No. 13,Specials,Dabeli Taco,93
556,Table No. 13,Specials,Cheese Tater Tots,113
557,Table No. 13,Specials,Chocolate Ice cream Dosa,123
558,Table No. 13,Combos,Cheesy Maggi Sandwitch + Butter Chaat Masala Fries,99
559,Table No. 13,Combos,Veg Cheese Burger + Butter Chaat Masala Fries,149
560,Table No. 13,Combos,Veg Cheese Pizza + Special Garlic Bread,199
561,Table No. 13,Combos,Mexcian Pizza + Special Garlic Bread,199
562,Table No. 13,Combos,Mixed Sause Pasta + Special Garlic Bread,249
563,Bachelor's Kitchen,Recommended,Kashmiri Aloo Dum,90
564,Bachelor's Kitchen,Recommended,Malai Kofta,110
565,Bachelor's Kitchen,Recommended,Palak Paneer,110
566,Bachelor's Kitchen,Recommended,Mattar Paneer,110
567,Bachelor's Kitchen,Recommended,Paneer - Do - Pyaza,110
568,Bachelor's Kitchen,Recommended,Chola Masala,90
569,Bachelor's Kitchen,Recommended,Palak corn,110
570,Bachelor's Kitchen,Recommended,Yellow Dal Fry,60
571,Bachelor's Kitchen,Recommended,Dal Makhani,90
572,Bachelor's Kitchen,Recommended,Dry Fruit Paneer Pulao,90
573,Bachelor's Kitchen,Recommended,Jeera Pulao,70
574,Bachelor's Kitchen,Recommended,Tawa Roti,10
575,Bachelor's Kitchen,Recommended,Missi Roti,20
576,Bachelor's Kitchen,Recommended,Special Thali,135
577,Bachelor's Kitchen,Recommended,Royal Thali,185
578,Bachelor's Kitchen,Recommended,Veg Manchurian Gravy,70
579,Bachelor's Kitchen,Recommended,Only Cheese Maggi,70
580,Bachelor's Kitchen,Main Course,Kashmiri Aloo Dum,90
581,Bachelor's Kitchen,Main Course,Garlic Naan,60
582,Bachelor's Kitchen,Main Course,Vegetable Chowmein,60
583,Bachelor's Kitchen,Main Course,Malai Kofta,110
584,Bachelor's Kitchen,Main Course,Gatte Ka Sabji,110
585,Bachelor's Kitchen,Main Course,Paneer Butter Masala,110
586,Bachelor's Kitchen,Main Course,Methi Malai Mattar Paneer,110
587,Bachelor's Kitchen,Main Course,Palak Paneer,110
588,Bachelor's Kitchen,Main Course,Mattar Paneer,110
589,Bachelor's Kitchen,Main Course,Aloo Mattar Masala,100
590,Bachelor's Kitchen,Main Course,Paneer - Do - Pyaza,110
591,Bachelor's Kitchen,Main Course,Mixed Vegetable,110
592,Bachelor's Kitchen,Main Course,Chola Masala,90
593,Bachelor's Kitchen,Main Course,Shahi Aloo Dum,130
594,Bachelor's Kitchen,Main Course,Paneer Pasanda,110
595,Bachelor's Kitchen,Main Course,Paneer Makhanwala,110
596,Bachelor's Kitchen,Main Course,Shahi Paneer,150
597,Bachelor's Kitchen,Main Course,Kadai Paneer,150
598,Bachelor's Kitchen,Main Course,Palak corn,110
599,Bachelor's Kitchen,Main Course,Green Peas corn Masala,110
600,Bachelor's Kitchen,Main Course,Aloo - Do - Pyaza,110
601,Bachelor's Kitchen,Main Course,Corn Paneer Butter Masala,110
602,Bachelor's Kitchen,Combos,Dal Makhani + Jeera Pulao Combo,99
603,Bachelor's Kitchen,Combos,Aloo Mattar Masala + Mixed Pulao Vegetable Combo,99
604,Bachelor's Kitchen,Combos,Boondi Raita + Aloo Paratha Combo,99
605,Bachelor's Kitchen,Combos,Mattar Paneer + Jeera Pulao Combo,99
606,Bachelor's Kitchen,Combos,Kashmiri Aloo Dum + Aloo Paratha Combo,99
607,Bachelor's Kitchen,Bachelor's Kitchen Sunday Special,Veg Biryani Pulao,90
608,Bachelor's Kitchen,Dal,Yellow Dal Fry,60
609,Bachelor's Kitchen,Dal,Dal Makhani,90
610,Bachelor's Kitchen,Rice,Dry Fruit Paneer Pulao,90
611,Bachelor's Kitchen,Rice,Mixed Pulao Vegetable,80
612,Bachelor's Kitchen,Rice,Butter Peas Pulao,80
613,Bachelor's Kitchen,Rice,Jeera Pulao,70
614,Bachelor's Kitchen,Rice,Plain Rice,60
615,Bachelor's Kitchen,Rice,Veg Corn Paneer Pulao,90
616,Bachelor's Kitchen,Indian Breads,Tawa Roti,10
617,Bachelor's Kitchen,Indian Breads,Missi Roti,20
618,Bachelor's Kitchen,Indian Breads,Tandoori Roti,10
619,Bachelor's Kitchen,Indian Breads,Butter Tandoori Roti,15
620,Bachelor's Kitchen,Indian Breads,Butter Naan,30
621,Bachelor's Kitchen,Indian Breads,Masala Naan,50
622,Bachelor's Kitchen,Indian Breads,Cheese Garlic Naan,70
623,Bachelor's Kitchen,Indian Breads,Aloo Paratha,50
624,Bachelor's Kitchen,Indian Breads,Cheese Aloo Paratha,80
625,Bachelor's Kitchen,Indian Breads,Onion Missa Phulka,25
626,Bachelor's Kitchen,Indian Breads,Paneer Naan,70
627,Bachelor's Kitchen,Indian Breads,Paneer Kulcha,70
628,Bachelor's Kitchen,Indian Breads,Onion Kulcha,60
629,Bachelor's Kitchen,Indian Breads,Plain Paratha,30
630,Bachelor's Kitchen,Indian Breads,Paneer Paratha,70
631,Bachelor's Kitchen,Indian Breads,Butter Missi Roti,23
632,Bachelor's Kitchen,Indian Breads,Jumbo Paratha,100
633,Bachelor's Kitchen,Indian Breads,Lacha Paratha,40
634,Bachelor's Kitchen,Indian Breads,Butter Tawa Roti,12
635,Bachelor's Kitchen,Indian Breads,Butter Onion Missi Roti,33
636,Bachelor's Kitchen,Accompaniments,Aloo Raita,60
637,Bachelor's Kitchen,Accompaniments,Cucumber Raita,60
638,Bachelor's Kitchen,Accompaniments,Onion Raita,70
639,Bachelor's Kitchen,Accompaniments,Mixed Raita,70
640,Bachelor's Kitchen,Accompaniments,Boondi Raita,70
641,Bachelor's Kitchen,Accompaniments,Plain Papad,20
642,Bachelor's Kitchen,Accompaniments,Masala Papad,30
643,Bachelor's Kitchen,Accompaniments,Fried Papad,25
644,Bachelor's Kitchen,Accompaniments,Green Salad,40
645,Bachelor's Kitchen,Accompaniments,Onion Salad,30
646,Bachelor's Kitchen,Accompaniments,Green Chutney,30
647,Bachelor's Kitchen,Accompaniments,Extra Bhatura,20
648,Bachelor's Kitchen,Bachelor's Thali,Weekday Working Lunch,100
649,Bachelor's Kitchen,Bachelor's Thali,Special Thali,135
650,Bachelor's Kitchen,Bachelor's Thali,Royal Thali,185
651,Bachelor's Kitchen,Combo,Chinese Combo Triple Threat,119
652,Bachelor's Kitchen,Combo,Chinese Combo Fatal - 4 - Way,209
653,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Vegetable Fried Rice,70
654,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Schezwan Fried Rice,80
655,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Veg Manchurian Gravy,70
656,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Pav Bhaji,90
657,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Chole Bhature,100
658,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Only Maggi,50
659,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Vegetable Maggi,70
660,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Only Cheese Maggi,70
661,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Onion Maggi,60
662,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Veg Manchurian Dry,80
663,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Chilli Paneer Gravy,100
664,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Chilli Paneer Dry,110
665,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Extra Paw,20
666,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Extra Bhaji,60
667,Bachelor's Kitchen,Bachelor's Kitchen (Extras),Onion Cheese Maggie,80
668,Sitaram's,Recommended,Sambar Vada (1 Plate),40
669,Sitaram's,Recommended,Aloo Dum,115
670,Sitaram's,Recommended,Malai Kofta,115
671,Sitaram's,Recommended,Chilli Paneer Gravy,125
672,Sitaram's,Recommended,Kadai Paneer,140
673,Sitaram's,Recommended,Dal Fry,45
674,Sitaram's,Recommended,Dal Makhani,125
675,Sitaram's,Recommended,Veg Pulao,65
676,Sitaram's,Recommended,Butter Naan (2 Pcs),36
677,Sitaram's,Recommended,Veg Chow Mein Combo,75
678,Sitaram's,Recommended,Veg Thali,155
679,Sitaram's,South Indian,Idli (1 Plate),40
680,Sitaram's,South Indian,Sambar Vada (1 Plate),40
681,Sitaram's,South Indian,Masala Dosa,70
682,Sitaram's,South Indian,Butter Plain Dosa,85
683,Sitaram's,South Indian,Butter Masala Dosa,90
684,Sitaram's,South Indian,Cheese Plain Dosa,95
685,Sitaram's,South Indian,Cheese Masala Dosa,100
686,Sitaram's,South Indian,Plain Dosa,65
687,Sitaram's,Quick Bites,Kachori & Sabzi (4 Pcs),38
688,Sitaram's,Quick Bites,Chola Bhatura (2 Pcs),57
689,Sitaram's,Quick Bites,Samosa (2 Pcs),17
690,Sitaram's,Quick Bites,Samosa Chat,38
691,Sitaram's,Quick Bites,Kashta Kachori Chat,38
692,Sitaram's,Quick Bites,Dhokla (2 Pcs),24
693,Sitaram's,Quick Bites,Deshi Ghee Imarti (2 Pcs),23
694,Sitaram's,Main Course,Jeera Aloo,45
695,Sitaram's,Main Course,Aloo Dum,115
696,Sitaram's,Main Course,Malai Kofta,115
697,Sitaram's,Main Course,Chana Masala,125
698,Sitaram's,Main Course,Mixed Vegetable,140
699,Sitaram's,Main Course,Chilli Paneer Gravy,125
700,Sitaram's,Main Course,Shahi Paneer,140
701,Sitaram's,Main Course,Mattar Paneer,125
702,Sitaram's,Main Course,Butter Paneer Masala,140
703,Sitaram's,Main Course,Kadai Paneer,140
704,Sitaram's,Main Course,Dal Fry,45
705,Sitaram's,Main Course,Dal Tadka,90
706,Sitaram's,Main Course,Dal Makhani,125
707,Sitaram's,Main Course,Plain Rice,45
708,Sitaram's,Main Course,Jeera Rice,50
709,Sitaram's,Main Course,Peas Pulao,55
710,Sitaram's,Main Course,Veg Pulao,65
711,Sitaram's,Main Course,Tandoor Roti (3 Pcs),27
712,Sitaram's,Main Course,Butter Tandoori Roti (3 Pcs),36
713,Sitaram's,Main Course,Plain Naan (2 Pcs),30
714,Sitaram's,Main Course,Butter Naan (2 Pcs),36
715,Sitaram's,Main Course,Tandoori Aloo Paratha (1 Pcs),25
716,Sitaram's,Main Course,Tandoori Paneer Paratha (1 Pcs),30
717,Sitaram's,Main Course,Plain Curd (100 gms),18
718,Sitaram's,Main Course,Papad Half,7
719,Sitaram's,Main Course,Salad,25
720,Sitaram's,Main Course,Veg Fried Rice,55
721,Sitaram's,Main Course,Veg Chow mein,55
722,Sitaram's,Combos,Aloo Mattar Combo,80
723,Sitaram's,Combos,Chole Combo,70
724,Sitaram's,Combos,Veg Fried Rice Combo,80
725,Sitaram's,Combos,Veg Chow Mein Combo,75
726,Sitaram's,Combos,Plain Paratha & Aloo Mattar Sabzi (2 Pcs),42
727,Sitaram's,Thalis,Medium Thali,120
728,Sitaram's,Thalis,Veg Thali,155
729,Sitaram's,Thalis,Special Thali,180
730,Sitaram's,Desserts,Sweet Curd (200 gms),40
731,Sitaram's,Desserts,Rabri (100 gms),45
732,Sitaram's,Beverage,Lassi (250 ml),30
733,Archit Tandoor House,Recommended,Boneless Chinese Chicken Pakora (8 Pcs),120
734,Archit Tandoor House,Recommended,Egg Roll,25
735,Archit Tandoor House,Recommended,Egg Paneer Roll,40
736,Archit Tandoor House,Recommended,Egg Chicken Roll,44
737,Archit Tandoor House,Recommended,Egg Rice,60
738,Archit Tandoor House,Recommended,Egg Gravy Chow,50
739,Archit Tandoor House,Combos,Veg Manchurian & Rice Combo,99
740,Archit Tandoor House,Combos,Chilli Chicken & Veg Rice Combo,99
741,Archit Tandoor House,Combos,Pakora & Momo Combo 1,99
742,Archit Tandoor House,Combos,Pakora & Momo Combo 2,99
743,Archit Tandoor House,Combos,Egg Rice Combo,199
744,Archit Tandoor House,Combos,Veg Rice & Chilli Chicken Combo,149
745,Archit Tandoor House,Combos,Veg Manchurian & Rice Combo,149
746,Archit Tandoor House,Quick Bites,Boneless Chinese Chicken Pakora (8 Pcs),120
747,Archit Tandoor House,Quick Bites,Paneer Roll,30
748,Archit Tandoor House,Quick Bites,Egg Roll,25
749,Archit Tandoor House,Quick Bites,Double Egg Roll,30
750,Archit Tandoor House,Quick Bites,Egg Paneer Roll,40
751,Archit Tandoor House,Quick Bites,Chicken Roll,35
752,Archit Tandoor House,Quick Bites,Double Chicken Roll,55
753,Archit Tandoor House,Quick Bites,Egg Chicken Roll,44
754,Archit Tandoor House,Main Course,Veg Manchurian (6 Pcs),80
755,Archit Tandoor House,Main Course,Chilli Paneer (6 Pcs),80
756,Archit Tandoor House,Main Course,Paneer Manchurian (6 Pcs),90
757,Archit Tandoor House,Main Course,Chilli Chicken with Bone Gravy (6 Pcs),80
758,Archit Tandoor House,Main Course,Boneless Chilli Chicken Gravy (6 Pcs),90
759,Archit Tandoor House,Main Course,Chicken Manchurian Gravy (6 Pcs),100
760,Archit Tandoor House,Main Course,Lemonese Chicken Gravy (6 Pcs),90
761,Archit Tandoor House,Main Course,Garlic Chicken (6 Pcs),90
762,Archit Tandoor House,Main Course,Laccha Paratha,15
763,Archit Tandoor House,Main Course,Veg Rice,50
764,Archit Tandoor House,Main Course,Egg Rice,60
765,Archit Tandoor House,Main Course,Chicken Rice,70
766,Archit Tandoor House,Main Course,Prawns Rice,70
767,Archit Tandoor House,Main Course,Mixed Rice,85
768,Archit Tandoor House,Main Course,Veg Chow,30
769,Archit Tandoor House,Main Course,Veg Gravy Chow,40
770,Archit Tandoor House,Main Course,Egg Chow,40
771,Archit Tandoor House,Main Course,Egg Gravy Chow,50
772,Archit Tandoor House,Main Course,Chicken Chow,50
773,Archit Tandoor House,Main Course,Prawns Chow,70
774,Archit Tandoor House,Main Course,Mixed Chow,70
775,Archit Tandoor House,Main Course,Mixed Gravy Chow,80
776,Archit Tandoor House,Starters,Chilli Chicken with Bone Dry (6 Pcs),90
777,Archit Tandoor House,Starters,Boneless Chilli Chicken Dry (6 Pcs),90
778,Archit Tandoor House,Starters,Chicken Manchurian Dry (6 Pcs),100
779,Archit Tandoor House,Starters,Lemonese Chicken Dry (6 Pcs),90
780,Archit Tandoor House,Starters,Chicken Momos (5 Pcs),40
781,Wrappers,Recommended,Egg Chicken Roll,50
782,Wrappers,Recommended,Boneless Chicken Pakora (8 Pcs),150
783,Wrappers,Recommended,Chicken Mughlai Paratha,70
784,Wrappers,Recommended,Crispy Chilli Baby corn Dry,80
785,Wrappers,Recommended,Chicken Kebab (5 Pcs),50
786,Wrappers,Recommended,Chilli Chicken Dry with Bone,120
787,Wrappers,Recommended,Veg Momos (6 Pcs),40
788,Wrappers,Recommended,Chicken Momos (6 Pcs),50
789,Wrappers,Recommended,Chicken Fried Rice,90
790,Wrappers,Recommended,Veg Chow mein,40
791,Wrappers,Quick Bites,Veg Roll,25
792,Wrappers,Quick Bites,Cheese Roll,35
793,Wrappers,Quick Bites,Paneer Roll,40
794,Wrappers,Quick Bites,Chow mein Roll,40
795,Wrappers,Quick Bites,Veg Cheese Roll,45
796,Wrappers,Quick Bites,Cheese Paneer Roll,55
797,Wrappers,Quick Bites,Egg Roll,25
798,Wrappers,Quick Bites,Double Egg Roll,35
799,Wrappers,Quick Bites,Egg Paneer Roll,50
800,Wrappers,Quick Bites,Chicken Roll,40
801,Wrappers,Quick Bites,Double Chicken Roll,65
802,Wrappers,Quick Bites,Egg Chicken Roll,50
803,Wrappers,Quick Bites,Cheese Chicken Roll,60
804,Wrappers,Quick Bites,Paneer Pakora (6 Pcs),100
805,Wrappers,Quick Bites,Chicken Pakora (1 Pc),15
806,Wrappers,Quick Bites,Boneless Chicken Pakora (8 Pcs),150
807,Wrappers,Quick Bites,Chicken Cutlet,80
808,Wrappers,Quick Bites,Mughlai Paratha,50
809,Wrappers,Quick Bites,Chicken Mughlai Paratha,70
810,Wrappers,Quick Bites,Special Mughlai Paratha,100
811,Wrappers,Quick Bites,Laccha Paratha,20
812,Wrappers,Soups,Veg Manchow Soup,100
813,Wrappers,Soups,Veg Sweet Corn Soup,100
814,Wrappers,Soups,Veg Hot & Sour Soup,100
815,Wrappers,Soups,Veg Wonton Soup,130
816,Wrappers,Soups,Egg & Chicken Manchow Soup,120
817,Wrappers,Soups,Egg & Chicken Hot & Sour Soup,120
818,Wrappers,Soups,Egg & Chicken Sweet Corn Soup,120
819,Wrappers,Soups,Egg & Chicken Wonton Soup,150
820,Wrappers,Soups,Veg Thai Soup,80
821,Wrappers,Soups,Chicken Thai Soup,120
822,Wrappers,Soups,Chicken Coriander Soup,130
823,Wrappers,Starters,Crispy Chilli Baby corn Dry,80
824,Wrappers,Starters,Paneer Schezwan Dry (8 Pcs),140
825,Wrappers,Starters,Baby corn Schezwan Dry,150
826,Wrappers,Starters,Mushroom Schezwan Dry,150
827,Wrappers,Starters,Paneer Lemon (8 Pcs),120
828,Wrappers,Starters,Paneer Ginger Dry (8 Pcs),140
829,Wrappers,Starters,Paneer Garlic Dry (8 Pcs),130
830,Wrappers,Starters,Paneer Hot Garlic Dry (8 Pcs),140
831,Wrappers,Starters,Baby corn Manchurian Dry,130
832,Wrappers,Starters,Baby corn Garlic Dry,130
833,Wrappers,Starters,Baby corn Hot Garlic Dry,140
834,Wrappers,Starters,Baby corn Ginger Dry,130
835,Wrappers,Starters,Chilli Mushroom Dry,130
836,Wrappers,Starters,Mushroom Manchurian Dry,140
837,Wrappers,Starters,Mushroom Garlic Dry,140
838,Wrappers,Starters,Mushroom Hot Garlic Dry,150
839,Wrappers,Starters,Mushroom Ginger Dry,130
840,Wrappers,Starters,Chicken Kebab (5 Pcs),50
841,Wrappers,Starters,Crispy Chicken,120
842,Wrappers,Starters,Chicken Lollipop (4 Pcs),90
843,Wrappers,Starters,Chilli Chicken Dry with Bone,120
844,Wrappers,Starters,Chilli Chicken Dry with Bone (8 Pcs),140
845,Wrappers,Starters,Chicken Sweet & Sour Dry (8 Pcs),140
846,Wrappers,Starters,Ginger Chicken Dry (8 Pcs),130
847,Wrappers,Starters,Chicken Hot Garlic Dry (8 Pcs),140
848,Wrappers,Starters,Hong Kong Chicken Dry (8 Pcs),150
849,Wrappers,Starters,Chicken Green Chilli Dry (8 Pcs),160
850,Wrappers,Starters,Chicken Chilli Dry(Bone),120
851,Wrappers,Starters,Chicken Chilli Dry(Boneless),120
852,Wrappers,Starters,Veg Momos (6 Pcs),40
853,Wrappers,Starters,Chicken Momos (6 Pcs),50
854,Wrappers,Main Course,Veg Manchurian (8 Pcs),100
855,Wrappers,Main Course,Chilli Paneer Gravy (8 Pcs),120
856,Wrappers,Main Course,Manchurian Paneer Gravy (8 Pcs),150
857,Wrappers,Main Course,Baby corn Gravy,100
858,Wrappers,Main Course,Paneer Schezwan Gravy (8 Pcs),130
859,Wrappers,Main Course,Baby corn Schezwan Gravy,140
860,Wrappers,Main Course,Mushroom Schezwan Gravy,140
